id,title,abstract,content,s_content,t_content,img,lasttime,ref,click,share,good,edittime,tag,items,lemmaID,editor_goodVersionCount,editor_commitPassedCount,editor_level,editor_featuredLemmaCount,editor_createPassedCount,editor_commitTotalCount,editor_experience,editor_passRatio,flag
8762,摩诃迦叶,353,11785,9,0,2,2018-07-19,14,905903,83,1381,62,3,1,5023282,16.2,245365,4.8,11.68,3698.88,273302,171806000,74.04,0
8763,最终兵器女友,230,4702,2,2,2,2018-07-25,2,360443,7,1112,36,5,4,61175,33.76,998837,5.44,9.16,12406.2,1133120,343607000,76.08,0
8764,迦旃延,425,12193,14,0,1,2018-07-20,14,72346,138,382,34,4,1,2364350,56.68,236127,3.8,0.12,3745.92,263743,171804000,61.56,0
8766,富楼那尊者,197,1837,4,2,1,2018-06-11,1,16192,595,1511,18,2,1,231432,4.38889,581855,5.22222,2.22222,9391.5,657010,238617000,72.3889,0
8767,达摩克利斯之剑,169,893,2,0,1,2018-06-06,1,3175676,192,7193,87,5,1,231450,15,282828,4.16,13,3624.48,310764,171803000,85.68,0
8768,优婆离,298,10946,10,0,1,2018-07-03,11,65782,27,220,27,4,1,2364464,56.64,302637,4.12,0.08,5909.32,331608,343603000,70.2,0
8769,纵意花丛,55,4678,3,11,11,2018-09-19,0,227835,3,312,27,8,1,231488,34.4,775539,4.16,12.88,7906.56,882120,171805000,83.96,0
8770,须菩提,205,11658,12,0,7,2018-07-03,2,560914,44,1050,39,3,1,2364275,2.48,236806,4,2.28,3596.28,264474,171801000,80.52,0
8771,安全协议,314,943,6,0,1,2018-10-16,1,91692,3,98,21,5,1,231526,1.45455,357011,5.77273,1.54545,6777.95,390044,390460000,81.5909,0
8774,黑钨矿,135,1911,8,0,3,2018-06-11,3,76260,14,125,23,2,1,231575,24.0833,671631,5.375,0.458333,9493,756499,357930000,69.0833,0
8776,街球,91,302,2,0,2,2018-06-06,1,258486,16,120,16,3,1,231613,0.5625,268101,3.125,0.5625,2233.94,309322,-275.812,84.5625,0
8777,长白山天池,349,16379,12,40,25,2018-09-15,7,4098221,321,2522,240,2,26,156873,1.52,186925,3.56,1.88,1444.16,213881,3373.52,86.28,0
8778,褐铁矿,240,839,4,0,4,2017-12-26,1,170160,33,352,29,4,1,231643,0.68,155069,4.48,0.52,4337.28,158305,343602000,75.08,0
8780,瓷都,278,2302,3,4,1,2016-06-22,0,208794,12,94,17,3,3,231680,44.7647,295344,6.05882,35.8235,9579.06,301220,757950000,78.4118,0
8782,空灵,80,1126,2,4,3,2018-09-17,1,728639,399,3774,64,2,6,38716,118.8,362058,4.6,3.32,3471.2,415017,20446.8,82.08,0
8783,海蓝宝石,164,2334,7,0,6,2018-09-19,0,1579097,81,927,91,2,1,231724,2.04,409920,3.44,1.64,5063,464208,171816000,71.28,0
8784,SAP,148,4721,6,0,2,2018-08-02,2,4999602,711,6974,325,3,10,40878,11,72147.9,4.32,9.56,2232.52,73595.9,171805000,73.4,0
8786,我的女神,193,13393,5,3,30,2018-09-16,12,1635859,716,5001,275,2,6,84518,0.44,513503,4,0.68,4292.08,592739,-183.76,82.68,0
8788,绿宝石,125,5068,4,5,9,2018-09-13,1,662064,115,663,62,1,12,33859,0.6,529983,3.92,0.76,4365.72,609316,1663.24,77.92,0
8789,猫眼石,198,3940,4,0,6,2018-06-06,1,2485994,191,2486,123,2,1,231805,18.08,179872,4.16,17.96,1553.48,206521,8355.96,86.16,0
8790,密码算法,221,4592,2,6,1,2018-06-06,0,132475,34,186,12,4,1,231826,32.4167,1195800,4.08333,0.666667,13377.5,1362590,357913000,75.9167,0
8792,金绿宝石,194,2293,5,8,3,2018-06-06,2,296537,27,256,65,3,1,231859,1.68,172646,3.36,1.72,1516.44,199187,1843.56,79.52,0
8794,祖母绿,164,15102,13,22,13,2018-09-19,4,2152115,208,1751,173,4,2,231887,16.68,369957,5.2,14.52,2999.08,423661,22642.4,83.16,0
8795,沈福彭,71,1091,4,0,0,2018-06-06,1,13124,2,39,19,5,1,231906,115.947,566402,4.94737,0.105263,8511.68,637592,226062000,73.9474,0
8797,魔力女管家,235,3256,6,11,14,2018-01-10,10,495604,10,1870,31,2,3,495440,230.76,39143.4,9.32,182.2,1149.2,40428.7,100045,90.8,0
8800,网友,76,2657,6,0,2,2018-06-06,0,308680,23,890,73,4,1,231980,4.28,386329,5.24,4.32,7928.12,416762,515402000,75.48,0
8801,珊瑚礁岛,84,1153,2,3,2,2018-09-19,0,37092,13,80,23,4,1,231998,10.6957,587098,5.52174,7.91304,10168.7,648426,560218000,82.6087,0
8802,多媒体卡,172,5895,5,5,8,2018-07-02,3,60506,7,79,14,2,1,9865314,9.6,116300,4.33333,1.53333,3751.73,118574,286338000,81.6667,0
8805,东施效颦,75,975,3,8,4,2018-06-06,2,2737223,189,14477,281,3,1,232075,0.84,360735,2.52,0.92,2942.92,413456,210.76,82.2,0
8806,南极磷虾,229,5071,9,0,5,2018-09-19,8,339842,29,317,61,6,1,232092,12.2,667075,4.56,12.36,8579.36,748931,343602000,81.28,0
8807,禅悟,163,6917,9,11,10,2018-06-11,0,58927,3,108,24,5,2,232111,33.2083,711710,5.95833,11.125,10066.5,797198,357924000,77.625,0
8809,普贤菩萨,346,12635,14,22,8,2018-09-07,0,4015854,266,3605,159,1,1,232150,0.6,339165,2.36,0.76,2841.52,391876,-1778.6,54.84,0
8810,桂冠,65,1085,2,0,4,2018-09-27,1,323369,9,807,41,2,4,232168,159.84,365230,4.92,94.48,4994.92,418242,52408.3,82.52,0
8811,清十二帝疑案,95,1953,3,2,3,2018-06-06,1,146450,37,402,39,2,1,232189,2.32,744108,4.04,2.52,7870.88,850491,171797000,83.16,0
8812,kisscat,133,1381,7,0,6,2018-08-08,3,305913,327,770,69,1,1,232208,12.2,4931.84,3.12,10.36,16.68,5254.6,3475.04,60.52,0
8813,文殊菩萨,481,17236,10,19,30,2018-07-09,5,5085069,398,5439,225,3,2,232226,0,169307,2.2,0.04,1419.96,195670,-657.6,66.16,0
8814,伊妹儿,112,1278,3,4,5,2018-09-19,0,96846,7,278,24,2,1,232247,0.0416667,735832,4.70833,0.125,11211.6,821914,536872000,77.2917,0
8815,弥勒佛,353,16526,9,17,10,2018-07-02,2,3929864,148,3298,213,3,3,1774451,0,169334,2.36,0.04,1421.68,195673,-210.16,70.36,0
8816,国际刑警,93,1815,4,2,30,2018-06-06,1,1001547,30,1142,30,5,3,314067,14,174121,4.72,12.4,1521.12,200595,6945.6,87.76,0
8820,观无量寿佛经,173,11025,4,0,2,2018-06-06,4,68038,49,435,31,1,1,232353,10.56,874950,5.28,0.28,12361,983866,515398000,80.4,0
8822,阿弥陀经,410,8311,19,0,20,2018-06-11,4,492555,79,1068,55,2,1,232388,4.12,341283,2.92,2.48,2844.08,393897,-214.04,64.8,0
8824,释慧远,95,9180,6,0,2,2017-09-29,0,101328,14,64,31,4,1,896395,13.84,71676.4,4.68,1.36,2730.56,73162.4,171811000,81.2,0
8825,释善导,426,11157,8,5,5,2018-08-14,2,165127,51,82,16,2,1,12013992,0.5625,397201,4.375,1,16471.1,441180,268442000,78.5,0
8827,莲宗九祖,132,10855,10,4,2,2015-11-25,0,11790,11,84,13,2,1,232483,1.92308,458722,5.61538,0.0769231,7810.23,512096,330392000,74.5385,0
8828,爱情无罪,107,297,1,0,1,2018-06-06,1,5524,0,6,16,1,1,232499,0.5625,377094,4.9375,0.4375,6091.62,420412,268446000,85.8125,0
8829,净土十三祖,243,1084,4,0,2,2015-11-30,0,10391,2,18,8,3,1,232518,1.625,6467,3.875,1.5,16.75,7078.38,2166.5,88.375,0
8830,Micro SD卡,634,4456,8,0,3,2018-07-20,2,1706126,88,443,29,3,1,5714139,4.4,244336,4.52,3.04,3609.8,272187,171803000,83.84,0
8837,我型我秀,297,1913,5,0,5,2018-09-10,1,1735854,132,1492,137,1,4,232671,0.4,341024,3.08,0.56,2847.32,393614,-664.92,68.68,0
8838,baby169,0,190,4,0,0,2015-11-30,0,5603,38,75,5,3,1,232689,0,5602.8,3.2,0,5.6,5809.8,1132.6,79.4,0
8839,天台宗,119,2886,4,0,6,2018-06-11,10,440751,39,562,53,6,3,85537,25.8,363453,4.16,17.36,2902.24,416648,4078.8,78.48,0
8840,金砖国家,600,16949,12,13,20,2018-07-30,18,7932951,687,4312,309,2,1,1111920,0.2,342383,4.04,0.12,3909.44,395172,5011.56,79.16,0
8841,棒老二,45,239,0,0,0,2015-04-15,0,30922,1,80,6,1,1,232734,2.5,4738.67,4.83333,1.83333,18.1667,5026.5,4367.83,84.5,0
8843,听力语言康复,152,3433,4,7,0,2018-04-14,0,25810,35,111,16,6,1,232773,5.8125,39812.2,5.125,5.8125,517.812,40565.4,10978.9,82.1875,0
8846,四君子,264,9773,9,4,25,2018-06-06,3,659826,104,1968,87,4,2,232827,3.28,372269,4.96,3.36,5789.32,402404,343604000,80.32,0
8849,菩提达摩,291,19969,9,19,16,2018-09-05,10,4424432,285,1259,241,6,1,950119,1.56,678284,2.6,1.8,5736.2,783452,-3404.12,59.96,0
8850,金山软件股份有限公司,199,3194,5,7,9,2018-07-20,7,1550331,121,1658,121,1,1,5656242,1.52,172184,3.12,1.36,1427.8,198680,956.64,68.8,0
8851,星系,201,12607,12,15,15,2018-09-03,5,870042,46,1860,120,1,1,232923,1.88,302389,4.16,1.88,5802.72,331330,343602000,79.84,0
8852,特殊教育,200,18574,11,29,12,2018-09-10,1,665092,128,528,151,3,1,232976,12.12,4260.6,3,10.28,184.08,4485.12,4213.84,73.6,0
8854,六祖惠能,238,5896,7,0,2,2018-09-08,4,293879,49,279,20,2,2,233016,9.45,166145,4.6,8.1,5701.45,169422,429504000,81.4,0
8855,苏明娟,300,6273,10,3,9,2018-09-19,14,2762693,169,3542,80,2,1,233034,4.52,518672,5.16,0.8,5129.96,597816,20062.6,81.08,0
8856,石家庄平山县西柏坡景区,263,16199,10,14,11,2018-08-15,6,1107259,153,101,24,4,4,12805334,2.79167,204668,4.70833,2.45833,9743.25,232774,25680.7,81.6667,0
8857,TNT,125,2859,6,0,3,2018-09-05,1,3403607,1039,6260,44,2,10,673632,2.88,237544,3,1.88,3596.2,265132,171800000,80.12,0
8862,三皈五戒,177,3976,5,4,3,2018-03-02,0,200831,23,293,23,2,1,233164,6.08696,220513,5.43478,1.69565,7209.48,224889,560223000,81.7826,0
8863,人感染禽流感,272,2750,6,0,0,2017-08-09,2,3707690,431,593,10,3,1,4245026,0,1439510,5.2,0.3,17229.4,1639760,429497000,72,0
8864,远程教育,254,13869,17,13,10,2018-06-06,3,1752069,215,1283,134,3,1,233200,2.84,172471,3.44,2.12,1448.4,198846,1337.88,69.04,0
8865,微软操作系统,114,7182,2,0,11,2018-07-30,0,213131,31,236,35,2,1,233219,0.2,172547,2.88,0.24,1423.76,198937,442.2,74.44,0
8866,天才,210,10469,5,6,3,2018-06-11,7,1096300,569,5058,288,1,10,2631,25.28,339150,2.4,25.04,2857.92,391735,2847.48,74.2,0
8867,潘多拉的魔盒,69,1752,3,0,3,2017-07-10,0,517492,94,481,33,2,3,82538,25.08,346141,4.68,3.24,2987.48,398893,45899,80.04,0
8871,扁鹊,220,3391,7,8,1,2018-09-19,0,2852712,397,6113,266,3,2,233312,6.72,175281,4.76,7.68,1596.44,201783,6057,79.32,0
8876,王水,244,3576,10,2,5,2018-09-25,7,4940302,1296,10281,241,2,5,490,0.64,171614,2.68,0.68,1617.96,197924,559.8,83.04,0
8878,侏罗纪,157,3871,6,7,5,2018-09-30,4,2045711,97,3116,104,6,1,233424,0.16,471444,4.28,0.32,7285.96,526627,343600000,83.84,0
8879,SP,232,11562,10,11,0,2018-03-11,1,3029483,41,3137,235,1,4,233442,1.96,71721.6,3.88,1.92,2264.16,73373.1,171805000,76,0
8880,布加迪威龙,234,11741,5,10,20,2018-06-06,7,10173054,734,16850,177,5,2,233460,0.36,263135,3.56,0.36,3622.12,291450,171801000,83.8,0
8881,资源共享,81,1125,3,4,1,2016-04-08,1,283626,25,574,37,3,1,233480,0.6,355728,3.32,0.48,2908.92,408547,-540.8,72.96,0
8883,疯狂英语,179,6021,9,6,7,2018-06-06,0,500694,18,2396,93,1,2,233515,0.8,305311,5,0.96,5773.52,334373,343602000,75.4,0
8884,来看天堂,55,1072,4,2,0,2017-11-19,4,13188,14,80,14,5,1,233534,7.07143,726580,5.71429,6.57143,9276.86,822938,306788000,69.9286,0
8885,光合作用,55,8232,8,18,8,2018-10-01,8,2668906,247,6590,375,2,3,24205,0.8,340670,3.6,0.88,2915.08,393323,3287.24,85.68,0
8887,阿拉丁的神灯,25,612,3,0,4,2017-08-27,0,14180,30,68,6,1,1,233570,7.33333,149782,4.83333,5,130,151818,5799.67,93.3333,0
8888,有丝分裂,210,7292,6,14,11,2018-10-10,3,1495255,121,4594,144,2,2,233589,0.08,235099,2.76,0.12,3585.72,262662,171799000,78.08,0
8893,大魔法峠,131,2305,7,3,6,2018-08-10,0,122124,7,374,18,5,1,7765132,24.1111,1015620,6.44444,2,15319.6,1130710,715834000,79.2778,0
8894,零食,292,8496,7,12,3,2018-06-06,1,647798,337,1904,173,3,1,233693,1.68,185398,3.08,1.48,1650.96,212009,2441.48,71.32,0
8896,索尼,353,22323,11,0,7,2018-07-20,19,5997783,784,7358,315,12,4,999090,4.32,348254,3.76,3.4,3934.92,401120,38312.2,82.6,0
8897,max,0,49,0,0,2,2018-05-03,1,359836,8,32,3,1,17,22113762,11,8760,5,3.33333,3114.33,8957,17726,98,0
8898,淋巴,144,6175,9,9,7,2018-09-19,0,3997822,146,3088,74,2,1,233759,0.24,344071,3.52,0.32,2961.2,396804,3001.16,77.88,0
8899,抽屉原理,178,3619,5,5,5,2017-11-29,2,1164509,146,5052,151,1,2,233776,0,66320.4,2.88,0,2177.08,67623.8,171802000,90.56,0
8901,夏色的砂时计,188,647,5,0,2,2015-07-01,4,127882,3,686,17,3,1,760799,0.411765,541345,6.29412,0.0588235,11749.3,585673,757942000,86.0588,0
8902,verycd,179,12391,10,8,3,2018-06-06,0,596509,31,3572,107,4,1,496520,1.16,1404490,3.2,1.84,11475.5,1615350,-6458.96,70.24,0
8903,股票市场,280,19501,19,11,12,2018-09-19,9,2048051,178,1961,164,5,1,233854,8.96,480894,6.32,5.92,7234.8,536344,343610000,88.68,0
8904,洪秀全,593,8570,10,23,8,2018-10-10,31,4074901,235,3166,292,5,1,233873,7.6,848800,2.76,6.68,7134.52,980137,-3813.24,62.68,0
8907,遗传学,334,12821,10,21,11,2018-06-06,6,455825,49,1039,78,4,3,233918,5.64,173380,3.32,5.4,1455.72,199727,1964.04,82.92,0
8909,BALDR FORCE EXE RESOLUTION,176,3558,11,2,1,2018-05-14,1,68730,8,292,17,4,1,233956,22.6471,351465,4.94118,0.235294,5571.06,392314,252651000,77.4706,0
8910,防抱死制动系统,104,4627,9,0,3,2016-08-27,2,4584554,231,630,50,2,18,898133,27.4,13577.5,4.44,19.6,250.88,13914,9780.8,81.84,0
8911,vista,206,16834,15,5,2,2018-09-19,0,982839,16,297,24,3,1,233983,0.0416667,69607.5,3.75,0,2264,71037.7,178960000,81.5,0
8916,7,331,21795,6,24,30,2018-08-31,10,10202548,663,10584,335,1,7,33915,5.8,508827,2.6,4.48,4282.28,587689,-1376.4,80.56,0
8917,全国计算机等级考试,587,9532,10,14,29,2018-06-11,31,8527112,824,10185,232,3,1,234078,0.72,340612,2.44,0.8,2839.12,393128,-1658.52,77.88,0
8918,木桶效应,228,7950,10,7,6,2018-07-14,3,1262788,206,609,50,2,1,870962,12.64,71689.7,3.88,6.24,2202.6,73269.4,171805000,78.08,0
8921,秋之回忆5,131,4832,9,12,14,2018-09-06,3,258187,9,701,46,1,1,234134,20.52,757096,4.48,16.96,8191.04,863713,171804000,77.16,0
8923,发明家,82,1215,2,1,3,2018-09-19,1,417774,77,4397,85,3,1,234171,9.64,349053,3.24,5.24,2874.32,401917,3583.32,66.36,0
8926,力量瑜伽,190,634,2,0,3,2017-10-09,0,83108,9,205,21,1,1,234229,0,79244.3,4.14286,0,2577.29,80926.2,204525000,74.8095,0
8929,门户,150,2425,3,0,2,2018-06-06,0,215170,282,729,38,2,2,85287,2,482101,5.8,0.72,7470.8,537526,343613000,76.76,0
8930,高温瑜伽,136,2042,0,0,1,2018-07-28,0,299314,17,21,15,2,1,234293,38.8667,128875,5.6,0,7439.2,131923,286377000,69.4,0
8932,CPU二级缓存,183,2585,5,0,1,2018-06-06,1,75537,2,280,22,0,1,234334,0,609300,4.86364,0.0909091,10600.9,673385,585680000,75.5,0
8933,皇家BEYOND,43,94,0,0,0,2017-07-29,0,6268,0,40,5,4,1,234352,6.4,4946.8,5.6,6.4,80.8,5138.8,5467.4,88.4,0
8934,坣娜,37,4651,4,12,30,2018-06-06,4,591524,32,324,125,6,1,239755,21.2,256303,4.6,16.68,3724.64,284216,171807000,78.04,0
8935,直角三角形,68,3417,11,0,8,2018-09-19,1,2559880,153,4068,157,2,1,234388,0,339946,2.64,0.08,2848.24,392550,-1172.88,82.64,0
8936,牙-KIBA,101,10443,8,19,12,2018-06-02,1,207778,25,665,41,3,1,271220,49.64,188757,4.88,43.64,1582.64,215751,19326.8,92.64,0
8937,流水瑜伽,232,621,5,0,1,2018-01-06,1,11600,4,24,6,1,1,234426,0,4630.67,3.33333,0,7.16667,4911.17,1187.33,80.8333,0
8938,文文,75,1137,7,0,13,2018-08-14,3,115762,15,190,10,3,4,12003682,5.6,425829,3.3,1.6,3602.7,491708,-604.7,68.4,0
8940,米菲,79,2539,4,2,3,2018-09-13,2,481823,35,1655,53,4,1,2105376,15.88,348339,4.72,13.16,2865.48,401158,5255.24,84.08,0
8942,哥德巴赫猜想,556,2994,3,4,2,2018-06-06,1,4442024,586,17614,435,2,3,72364,23.16,577702,4.96,14.4,6493.76,657940,171804000,79.32,0
8943,学位,341,7704,8,24,4,2018-08-18,10,2326260,97,1834,99,2,1,234537,0.48,14759,2.92,0.56,26.28,15187.6,1435.08,73.4,0
8944,拜托了我的旋律,120,14717,6,14,0,2018-08-10,0,58559,2,244,14,1,1,6704073,52.0714,1444650,4.71429,0.357143,18819.9,1636770,613569000,75.5714,0
8945,心情,76,5052,6,0,3,2018-04-15,0,846636,43,1315,19,2,10,6197996,2.68421,110262,5.31579,2.05263,2991.26,112617,226079000,77.3684,0
8946,未名湖,150,2664,8,0,4,2018-06-11,3,663197,2192,4167,79,2,3,16658,21.84,606965,5.96,3.96,11710.1,664799,687206000,76.32,0
8947,GMAT,59,904,3,6,2,2016-08-31,2,4337632,183,6438,69,2,1,234595,3.36,434749,5.4,2.76,5223.28,489767,171804000,82.6,0
8949,希望,57,740,4,0,2,2018-09-27,1,923814,47,1637,88,1,52,32767,16,247153,4.52,11.32,3760.84,275077,171812000,83.28,0
8950,日本推理小说,201,12432,7,27,2,2018-06-11,1,245791,28,547,36,2,1,234638,21.8,580899,3.6,16.2,6472.8,661143,171801000,78.28,0
8951,金小芙,104,3812,3,0,0,2018-07-29,0,6582,2,17,11,1,1,234660,0,1363,3.63636,0,209.273,1709.73,2351.36,77.4545,0
8952,圣传,110,3325,7,6,15,2018-07-04,108,1232734,1877,7487,136,3,2,22486,57.88,76287,5.76,46.84,2349,77768.7,171814000,88.92,0
8953,沈阳电视台,401,2743,4,5,2,2018-06-25,1,104954,4,142,45,3,1,234682,5.64,134948,5,0.2,4342.24,137633,343603000,79.08,0
8954,行政管理学,306,9843,10,6,9,2018-06-05,0,559740,4487,6449,37,1,10,3313,4.84,339161,3.12,0.28,2852.32,391776,-237.4,62.4,0
8957,LOVELY,15,1995,4,0,0,2018-01-16,1,101747,31,272,21,2,2,234750,9.09524,408791,3.42857,0.571429,3665.71,471393,2830.14,86.7143,0
8958,二人转,505,14721,8,7,13,2018-06-24,6,3424107,140,1981,197,2,2,234768,64.16,184152,6.28,65.52,1868.48,210741,20549,89.48,0
8959,思想政治教育,99,7140,3,9,2,2018-07-31,1,564776,149,792,44,3,1,234787,15.2,363372,3.52,11.88,2860.52,416439,2708.84,71.68,0
8960,天桂山,242,16314,5,6,14,2018-09-19,3,395693,13,294,57,5,1,234810,6.76,512718,4.76,6,7570.08,568491,343602000,75.16,0
8961,广陵散,375,15538,8,2,9,2018-06-06,11,2228696,121,3670,112,7,4,234828,3.2,182018,3.16,2.96,1473.8,208721,1591.76,88.12,0
8964,lsat,391,9578,9,10,1,2015-11-28,0,528394,63,1091,23,1,1,234884,31.2174,262653,5.43478,1.78261,4407.61,292915,186747000,72.0435,0
8966,猪猪,24,92,2,0,0,2016-10-21,0,10960,6,10,6,1,1,234922,0,28853.7,3.16667,0,7.66667,29996.3,1088.33,70.5,0
8968,惊爆草莓,203,5613,6,2,28,2018-05-28,4,1451916,39,3835,180,2,2,234959,16.08,5024.44,4.48,12.84,69.88,5237.92,8341.76,84.76,0
8969,选调生,92,10061,8,12,8,2018-06-06,6,6290259,456,9518,165,4,1,234978,3.28,188947,2.96,3.16,1425.8,215860,1148.44,80.48,0
8971,谷贱伤农,242,1793,4,3,1,2017-08-05,5,186045,50,388,25,3,1,235007,0.08,374991,5,0.04,8198.96,405496,515402000,78.52,0
8972,网页设计,435,19804,22,0,2,2018-08-27,0,1485841,190,2551,302,6,5,235026,12.52,182137,2.8,11.48,1434.4,208893,2411.32,66.6,0
8973,商务英语考试,240,11231,4,10,2,2018-07-18,1,3575529,247,9568,36,1,1,4490015,10.56,555827,6.84,4,11531.8,612609,515425000,77.2,0
8974,中国政治学,124,8129,3,12,0,2015-01-15,0,21031,2,57,6,1,1,235063,1.16667,280368,6.33333,0.833333,9014.17,285941,715836000,82.6667,0
8975,酸性爵士,218,376,0,0,0,2018-06-06,0,29480,4,183,7,2,1,235081,0,1209520,2,0.285714,10143.7,1397230,-8623.14,73.8571,0
8978,苍之瞳的少女,352,4440,8,0,10,2018-09-06,3,411614,6,1234,59,3,1,10939870,0.16,677931,2.76,0.16,5682.2,783007,-3645.76,83.44,0
8979,雕塑,229,17439,10,35,19,2018-09-12,4,739908,128,1280,217,2,3,18262,0,406342,3.4,0.08,5027.64,460367,171799000,57.36,0
8981,汽车GPS全球定位系统,133,1016,2,2,0,2015-01-16,0,27221,8,92,13,1,1,235175,2.92308,2014.38,3.69231,0,82.6923,2165.15,2847.54,66.3846,0
8983,增生性骨关节病,59,1263,7,0,0,2017-08-29,1,3021850,121,164,12,3,1,4632626,67.4167,1552200,4.66667,0.333333,17382.2,1773800,357914000,69.8333,0
8984,俄罗斯“环礁”空对空导弹,0,145,0,0,0,2015-11-30,0,5422,0,7,6,1,1,235211,0,737983,4.33333,0.166667,6293,849072,-1487.33,76.3333,0
8985,本杰明·富兰克林,369,8884,5,8,6,2018-06-24,6,3782288,526,9520,284,4,11,980777,65.12,344998,4.76,53.68,2953.96,397745,18241,81.2,0
8987,酸性数码,52,174,0,0,0,2018-06-06,0,6478,2,25,5,1,1,235266,0.8,1697170,2,1.4,14201.2,1959860,-11546.6,73.8,0
8989,飞鱼AM39空地导弹,121,409,0,0,0,2015-11-27,0,4433,16,45,4,1,1,2193066,0.75,24100.2,6.25,0,4527.25,25756,53762.8,95.5,0
8990,姬神,161,9652,6,5,5,2018-06-11,5,495169,305,2503,65,2,3,83226,31.48,349595,3.76,26.96,3191.16,402367,8214.2,79.64,0
8991,切变线,148,1526,4,6,1,2018-06-11,3,73334,4,175,27,4,1,235331,16.16,799043,6.28,11.88,12980,883466,687203000,76.76,0
8994,飞鱼mm38型近程舰对舰导弹,73,914,2,0,2,2017-05-26,0,4561,8,19,8,1,1,383098,0.625,212177,4.75,0.625,6753.5,216386,536876000,73.75,0
8995,sonartec,86,3483,7,0,0,2015-11-19,0,6283,0,35,7,1,1,235405,295.286,619104,4.42857,1.42857,5604.14,713356,8788.86,77.8571,0
8997,陵南,59,3489,2,0,10,2018-09-19,0,180382,7,165,41,3,1,235443,1.68,577795,3.2,1.8,6417.72,658255,171798000,79.08,0
8998,洛伦兹力,101,2758,6,0,2,2018-06-06,2,1006287,100,3138,91,3,1,235461,7.76,173026,3.08,6.28,1452.48,199490,1961.24,86.12,0
9000,zone,271,6661,5,17,18,2018-09-19,6,779513,20,1546,108,5,4,235498,8.4,284276,3.64,8.36,3628.4,313312,171803000,76.44,0
9001,红烧鱼,196,4403,4,0,9,2018-09-19,2,1179580,47,624,84,2,1,235515,7,311440,5.36,6.08,6151.84,340566,343637000,86.84,0
9002,南大港,169,5357,8,9,15,2018-07-17,1,87121,10,78,47,3,1,235535,4.08,75660.1,3.84,3.12,2278.88,77507.1,171836000,78.64,0
9003,管涌,87,1019,3,3,3,2017-12-26,2,287560,12,267,34,7,1,235554,1.44,80080.8,4,0.16,2557.76,81998.8,171808000,88.72,0
9004,排卵期,276,378,3,0,0,2018-06-06,0,22627557,418,6716,163,3,1,235574,12.4,180669,3.84,10.28,2021.36,207293,7961.6,72.16,0
9006,软盘驱动器,77,2721,5,0,3,2018-10-10,2,245480,26,654,24,3,1,235608,44,493648,4.83333,0.0833333,7605.71,551164,357938000,75.1667,0
9009,拉布拉多猎犬,240,5099,9,0,3,2018-10-08,7,23631223,2215,12055,478,4,21,452983,1.36,344465,3.64,1.56,2980.52,397285,2604.8,83.68,0
9010,球道木,94,886,2,0,0,2015-01-29,1,12152,0,34,3,4,1,235661,0,5755.67,3.66667,0,266.333,6138.33,1452.33,81.3333,0
9011,文言文,308,7419,9,15,2,2018-07-09,0,1957335,297,12007,190,1,1,235681,3.96,251646,3.44,4.88,3613.36,279435,171803000,77.44,0
9013,品牌,401,10796,14,5,2,2018-08-15,1,2565637,191,1727,349,2,3,235720,4.28,193110,4.44,4.72,1489.68,219788,6560.84,69.92,0
9015,考研调剂,154,5343,8,10,2,2018-01-18,2,869210,187,1115,64,2,1,235747,12.44,3240.48,3.2,9.04,31.8,3573.96,3273.88,77.2,0
9016,SMP,177,1871,5,0,3,2018-04-08,0,340478,5,493,93,1,1,235768,16.28,177815,3.52,11.64,1607.72,204280,4620.76,78.08,0
9017,中捷,137,2534,7,0,1,2018-09-19,3,39053,29,141,16,2,1,235787,11,265419,3.125,0.0625,2229.25,306537,132.312,64,0
9018,世界遗产,220,11990,8,12,4,2018-08-11,18,1282170,183,5112,283,4,4,67761,20.76,183893,3.72,18.92,1775.32,210448,7693.12,84.24,0
9021,卞氏兽,67,428,2,0,0,2018-06-06,0,14701,4,86,14,3,1,235847,86.9286,423885,6.5,42.7143,6666,473206,306797000,85.4286,0
9022,南京航空航天大学人文与社会科学学院,110,963,3,0,1,2018-06-06,0,15870,0,22,11,4,1,235870,48.3636,387129,3.54545,2.45455,3369.36,446842,1035.91,83.6364,0
9023,呃逆,146,1239,5,0,0,2017-08-22,0,3717887,194,2236,92,3,1,1938853,20.16,575281,3.96,0.12,6804.52,655405,171800000,75.28,0
9024,法国“西北风”舰对空导弹,60,180,0,0,0,2015-11-24,0,5820,2,14,6,1,1,235903,0,707997,3.83333,0.166667,6293,817539,-2257.33,90.3333,0
9025,鱼鳞病,150,1749,4,0,0,2017-08-29,0,3096624,72,3413,191,4,1,235918,34.16,743134,3.12,0.16,8007.2,849434,171797000,72.52,0
9028,西伯利亚雪橇犬,287,20561,11,31,10,2018-10-12,9,20244916,1028,16126,769,4,3,540855,0,338264,1.76,0.08,2839.8,390789,-2165.24,72,0
9032,体验,66,1773,2,4,3,2018-09-19,2,331735,50,1004,50,2,2,236014,6,350838,4.44,5.6,2987.08,403665,26755.2,83.16,0
9033,I2O技术,65,517,0,0,0,2015-04-19,0,6131,22,70,4,0,1,236032,0,1063460,2,0.25,8872.75,1227790,-7532.5,68,0
9034,重庆渝高中学,500,922,3,0,2,2018-07-14,0,115551,48,249,35,5,1,236048,0,76680,3.72,0,2160.12,78439.2,171801000,83,0
